UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
236595, 0,"R",500,"R",85,"R",157,"R",79,"R",125,"R",28,"R",26
236595,10,"R",500,"R",85,"R",157,"R",79,"R",125,"R",28,"R",26
236595,20,"R",241,"R",85,"R",153,"R",3,"R",0,"R",0,"R",0
236595,30,"R",80,"R",0,"R",4,"R",76,"R",0,"R",0,"R",0
236595,40,"R",179,"R",0,"R",0,"R",0,"R",125,"R",28,"R",26
236595,42,"R",179,"R",0,"R",0,"R",0,"R",125,"R",28,"R",26
236610, 0,"R",121,"R",0,"R",0,"R",0,"R",0,"R",0,"R",121
236610,10,"R",121,"R",0,"R",0,"R",0,"R",0,"R",0,"R",121
236610,20,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"R",84
236610,30,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32
236610,40,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
236610,42,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
236610,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
236638, 0,"R",108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108
236638,10,"R",108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108
236638,20,"R",80,"R",0,"R",0,"R",0,"R",0,"R",0,"R",80
236638,30,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
236638,40,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
236638,42,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
236656, 0,"R",87,"R",0,"R",0,"R",0,"R",0,"R",0,"R",87
236656,10,"R",87,"R",0,"R",0,"R",0,"R",0,"R",0,"R",87
236656,20,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61
236656,30,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24
236656,40,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
236656,42,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
236692, 0,"R",217,"R",0,"R",0,"R",0,"R",0,"R",0,"R",217
236692,10,"R",217,"R",0,"R",0,"R",0,"R",0,"R",0,"R",217
236692,20,"R",152,"R",0,"R",0,"R",0,"R",0,"R",0,"R",152
236692,30,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31
236692,40,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34
236692,42,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34
236708, 0,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
236708,10,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
236708,20,"R",96,"R",0,"R",0,"R",0,"R",0,"R",0,"R",96
236708,30,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
236708,40,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15
236708,42,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15
236753, 0,"R",128,"R",0,"R",0,"R",0,"R",0,"R",0,"R",128
236753,10,"R",128,"R",0,"R",0,"R",0,"R",0,"R",0,"R",128
236753,20,"R",76,"R",0,"R",0,"R",0,"R",0,"R",0,"R",76
236753,30,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32
236753,40,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
236753,42,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
236753,43,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
236887, 0,"R",116,"R",0,"R",0,"R",0,"R",0,"R",0,"R",116
236887,10,"R",116,"R",0,"R",0,"R",0,"R",0,"R",0,"R",116
236887,20,"R",60,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60
236887,30,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18
236887,40,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38
236887,42,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34
236887,43,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
236896, 0,"R",99,"R",48,"R",22,"R",22,"R",2,"R",0,"R",5
236896,10,"R",94,"R",48,"R",22,"R",22,"R",2,"R",0,"R",0
236896,20,"R",68,"R",46,"R",16,"R",6,"R",0,"R",0,"R",0
236896,30,"R",22,"R",2,"R",4,"R",15,"R",1,"R",0,"R",0
236896,40,"R",4,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0
236896,42,"R",4,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0
236896,50,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
236939, 0,"R",1317,"R",353,"R",313,"R",224,"R",185,"R",5,"R",237
236939,10,"R",1317,"R",353,"R",313,"R",224,"R",185,"R",5,"R",237
236939,20,"R",654,"R",348,"R",305,"R",1,"R",0,"R",0,"R",0
236939,30,"R",236,"R",5,"R",8,"R",223,"R",0,"R",0,"R",0
236939,40,"R",427,"R",0,"R",0,"R",0,"R",185,"R",5,"R",237
236939,41,"R",259,"R",0,"R",0,"R",0,"R",25,"R",0,"R",234
236939,42,"R",149,"R",0,"R",0,"R",0,"R",141,"R",5,"R",3
236939,43,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
236948, 0,"R",3598,"R",1181,"R",795,"R",832,"R",228,"R",402,"R",160
236948,10,"R",3598,"R",1181,"R",795,"R",832,"R",228,"R",402,"R",160
236948,20,"R",1101,"R",732,"R",369,"R",0,"R",0,"R",0,"R",0
236948,30,"R",260,"R",0,"R",6,"R",254,"R",0,"R",0,"R",0
236948,40,"R",2237,"R",449,"R",420,"R",578,"R",228,"R",402,"R",160
236948,41,"R",961,"R",264,"R",291,"R",311,"R",0,"R",95,"R",0
236948,42,"R",1035,"R",185,"R",129,"R",267,"R",228,"R",226,"R",0
236948,43,"R",241,"R",0,"R",0,"R",0,"R",0,"R",81,"R",160
236975, 0,"R",74,"R",0,"R",0,"R",0,"R",0,"R",0,"R",74
236975,10,"R",74,"R",0,"R",0,"R",0,"R",0,"R",0,"R",74
236975,20,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50
236975,30,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
236975,40,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
236975,42,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
236993, 0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
236993,50,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
237011, 0,"R",570,"R",182,"R",182,"R",111,"R",95,"R",0,"R",0
237011,10,"R",570,"R",182,"R",182,"R",111,"R",95,"R",0,"R",0
237011,20,"R",363,"R",182,"R",181,"R",0,"R",0,"R",0,"R",0
237011,30,"R",112,"R",0,"R",1,"R",111,"R",0,"R",0,"R",0
237011,40,"R",95,"R",0,"R",0,"R",0,"R",95,"R",0,"R",0
237011,41,"R",52,"R",0,"R",0,"R",0,"R",52,"R",0,"R",0
237011,42,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
237011,43,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
237039, 0,"R",77,"R",24,"R",26,"R",6,"R",20,"R",0,"R",1
237039,10,"R",77,"R",24,"R",26,"R",6,"R",20,"R",0,"R",1
237039,20,"R",57,"R",24,"R",26,"R",6,"R",1,"R",0,"R",0
237039,30,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
237039,40,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
237039,42,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
237057, 0,"R",175,"R",33,"R",41,"R",72,"R",8,"R",21,"R",0
237057,10,"R",175,"R",33,"R",41,"R",72,"R",8,"R",21,"R",0
237057,20,"R",73,"R",32,"R",40,"R",1,"R",0,"R",0,"R",0
237057,30,"R",50,"R",0,"R",1,"R",49,"R",0,"R",0,"R",0
237057,40,"R",52,"R",1,"R",0,"R",22,"R",8,"R",21,"R",0
237057,41,"R",13,"R",0,"R",0,"R",0,"R",3,"R",10,"R",0
237057,42,"R",39,"R",1,"R",0,"R",22,"R",5,"R",11,"R",0
237066, 0,"R",178,"R",42,"R",42,"R",43,"R",7,"R",0,"R",44
237066,10,"R",145,"R",42,"R",42,"R",43,"R",7,"R",0,"R",11
237066,20,"R",64,"R",33,"R",31,"R",0,"R",0,"R",0,"R",0
237066,30,"R",42,"R",2,"R",6,"R",34,"R",0,"R",0,"R",0
237066,40,"R",39,"R",7,"R",5,"R",9,"R",7,"R",0,"R",11
237066,42,"R",39,"R",7,"R",5,"R",9,"R",7,"R",0,"R",11
237066,50,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
237109, 0,"R",121,"R",0,"R",0,"R",0,"R",108,"R",0,"R",13
237109,10,"R",108,"R",0,"R",0,"R",0,"R",108,"R",0,"R",0
237109,20,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
237109,30,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
237109,40,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
237109,42,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
237109,50,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
237118, 0,"R",61,"R",8,"R",16,"R",36,"R",1,"R",0,"R",0
237118,10,"R",61,"R",8,"R",16,"R",36,"R",1,"R",0,"R",0
237118,20,"R",28,"R",8,"R",13,"R",7,"R",0,"R",0,"R",0
237118,30,"R",31,"R",0,"R",3,"R",27,"R",1,"R",0,"R",0
237118,40,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
237118,43,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
237136, 0,"R",16,"R",4,"R",3,"R",1,"R",8,"R",0,"R",0
237136,10,"R",16,"R",4,"R",3,"R",1,"R",8,"R",0,"R",0
237136,40,"R",16,"R",4,"R",3,"R",1,"R",8,"R",0,"R",0
237136,42,"R",16,"R",4,"R",3,"R",1,"R",8,"R",0,"R",0
237181, 0,"R",49,"R",14,"R",13,"R",22,"R",0,"R",0,"R",0
237181,10,"R",49,"R",14,"R",13,"R",22,"R",0,"R",0,"R",0
237181,20,"R",27,"R",14,"R",12,"R",1,"R",0,"R",0,"R",0
237181,30,"R",17,"R",0,"R",0,"R",17,"R",0,"R",0,"R",0
237181,40,"R",5,"R",0,"R",1,"R",4,"R",0,"R",0,"R",0
237181,42,"R",5,"R",0,"R",1,"R",4,"R",0,"R",0,"R",0
237215, 0,"R",75,"R",17,"R",21,"R",27,"R",7,"R",1,"R",2
237215,10,"R",75,"R",17,"R",21,"R",27,"R",7,"R",1,"R",2
237215,20,"R",40,"R",17,"R",18,"R",5,"R",0,"R",0,"R",0
237215,30,"R",18,"R",0,"R",3,"R",14,"R",1,"R",0,"R",0
237215,40,"R",17,"R",0,"R",0,"R",8,"R",6,"R",1,"R",2
237215,42,"R",17,"R",0,"R",0,"R",8,"R",6,"R",1,"R",2
237312, 0,"R",99,"R",7,"R",23,"R",53,"R",16,"R",0,"R",0
237312,10,"R",99,"R",7,"R",23,"R",53,"R",16,"R",0,"R",0
237312,40,"R",99,"R",7,"R",23,"R",53,"R",16,"R",0,"R",0
237312,41,"R",50,"R",6,"R",15,"R",23,"R",6,"R",0,"R",0
237312,42,"R",49,"R",1,"R",8,"R",30,"R",10,"R",0,"R",0
237330, 0,"R",114,"R",33,"R",34,"R",26,"R",19,"R",2,"R",0
237330,10,"R",114,"R",33,"R",34,"R",26,"R",19,"R",2,"R",0
237330,20,"R",64,"R",31,"R",31,"R",2,"R",0,"R",0,"R",0
237330,30,"R",18,"R",0,"R",2,"R",16,"R",0,"R",0,"R",0
237330,40,"R",32,"R",2,"R",1,"R",8,"R",19,"R",2,"R",0
237330,42,"R",32,"R",2,"R",1,"R",8,"R",19,"R",2,"R",0
237358, 0,"R",51,"R",15,"R",8,"R",18,"R",10,"R",0,"R",0
237358,10,"R",51,"R",15,"R",8,"R",18,"R",10,"R",0,"R",0
237358,20,"R",19,"R",14,"R",4,"R",1,"R",0,"R",0,"R",0
237358,30,"R",4,"R",0,"R",0,"R",3,"R",1,"R",0,"R",0
237358,40,"R",28,"R",1,"R",4,"R",14,"R",9,"R",0,"R",0
237358,41,"R",28,"R",1,"R",4,"R",14,"R",9,"R",0,"R",0
237367, 0,"R",156,"R",47,"R",31,"R",65,"R",10,"R",0,"R",3
237367,10,"R",153,"R",47,"R",31,"R",65,"R",10,"R",0,"R",0
237367,20,"R",76,"R",47,"R",26,"R",3,"R",0,"R",0,"R",0
237367,30,"R",39,"R",0,"R",5,"R",34,"R",0,"R",0,"R",0
237367,40,"R",38,"R",0,"R",0,"R",28,"R",10,"R",0,"R",0
237367,42,"R",38,"R",0,"R",0,"R",28,"R",10,"R",0,"R",0
237367,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
237385, 0,"R",67,"R",9,"R",20,"R",32,"R",6,"R",0,"R",0
237385,10,"R",67,"R",9,"R",20,"R",32,"R",6,"R",0,"R",0
237385,20,"R",33,"R",9,"R",20,"R",4,"R",0,"R",0,"R",0
237385,30,"R",26,"R",0,"R",0,"R",26,"R",0,"R",0,"R",0
237385,40,"R",8,"R",0,"R",0,"R",2,"R",6,"R",0,"R",0
237385,42,"R",8,"R",0,"R",0,"R",2,"R",6,"R",0,"R",0
237437, 0,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
237437,50,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
237525, 0,"R",768,"R",247,"R",211,"R",227,"R",83,"R",0,"R",0
237525,10,"R",768,"R",247,"R",211,"R",227,"R",83,"R",0,"R",0
237525,20,"R",392,"R",237,"R",150,"R",5,"R",0,"R",0,"R",0
237525,30,"R",186,"R",4,"R",32,"R",150,"R",0,"R",0,"R",0
237525,40,"R",190,"R",6,"R",29,"R",72,"R",83,"R",0,"R",0
237525,41,"R",91,"R",1,"R",2,"R",13,"R",75,"R",0,"R",0
237525,42,"R",99,"R",5,"R",27,"R",59,"R",8,"R",0,"R",0
237598, 0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
237598,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
237604, 0,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
237604,50,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
237640, 0,"R",22,"R",5,"R",9,"R",7,"R",1,"R",0,"R",0
237640,10,"R",22,"R",5,"R",9,"R",7,"R",1,"R",0,"R",0
237640,20,"R",3,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0
237640,30,"R",18,"R",5,"R",7,"R",6,"R",0,"R",0,"R",0
237640,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
237640,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
237686, 0,"R",86,"R",25,"R",9,"R",27,"R",25,"R",0,"R",0
237686,10,"R",86,"R",25,"R",9,"R",27,"R",25,"R",0,"R",0
237686,20,"R",26,"R",22,"R",3,"R",1,"R",0,"R",0,"R",0
237686,40,"R",60,"R",3,"R",6,"R",26,"R",25,"R",0,"R",0
237686,41,"R",60,"R",3,"R",6,"R",26,"R",25,"R",0,"R",0
237701, 0,"R",45,"R",10,"R",5,"R",12,"R",16,"R",0,"R",2
237701,10,"R",45,"R",10,"R",5,"R",12,"R",16,"R",0,"R",2
237701,20,"R",23,"R",10,"R",5,"R",8,"R",0,"R",0,"R",0
237701,30,"R",11,"R",0,"R",0,"R",4,"R",7,"R",0,"R",0
237701,40,"R",11,"R",0,"R",0,"R",0,"R",9,"R",0,"R",2
237701,41,"R",5,"R",0,"R",0,"R",0,"R",3,"R",0,"R",2
237701,42,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
237783, 0,"R",22,"R",8,"R",6,"R",3,"R",5,"R",0,"R",0
237783,10,"R",22,"R",8,"R",6,"R",3,"R",5,"R",0,"R",0
237783,40,"R",22,"R",8,"R",6,"R",3,"R",5,"R",0,"R",0
237783,41,"R",22,"R",8,"R",6,"R",3,"R",5,"R",0,"R",0
237792, 0,"R",140,"R",25,"R",52,"R",52,"R",0,"R",11,"R",0
237792,10,"R",140,"R",25,"R",52,"R",52,"R",0,"R",11,"R",0
237792,20,"R",79,"R",25,"R",51,"R",3,"R",0,"R",0,"R",0
237792,30,"R",50,"R",0,"R",1,"R",49,"R",0,"R",0,"R",0
237792,40,"R",11,"R",0,"R",0,"R",0,"R",0,"R",11,"R",0
237792,41,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
237792,42,"R",10,"R",0,"R",0,"R",0,"R",0,"R",10,"R",0
237817, 0,"R",72,"R",18,"R",12,"R",19,"R",23,"R",0,"R",0
237817,10,"R",72,"R",18,"R",12,"R",19,"R",23,"R",0,"R",0
237817,20,"R",16,"R",13,"R",1,"R",2,"R",0,"R",0,"R",0
237817,40,"R",56,"R",5,"R",11,"R",17,"R",23,"R",0,"R",0
237817,42,"R",56,"R",5,"R",11,"R",17,"R",23,"R",0,"R",0
237880, 0,"R",66,"R",21,"R",12,"R",27,"R",1,"R",0,"R",5
237880,10,"R",62,"R",21,"R",12,"R",27,"R",1,"R",0,"R",1
237880,20,"R",27,"R",20,"R",6,"R",1,"R",0,"R",0,"R",0
237880,30,"R",32,"R",1,"R",5,"R",26,"R",0,"R",0,"R",0
237880,40,"R",3,"R",0,"R",1,"R",0,"R",1,"R",0,"R",1
237880,41,"R",3,"R",0,"R",1,"R",0,"R",1,"R",0,"R",1
237880,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
237899, 0,"R",114,"R",33,"R",43,"R",27,"R",7,"R",0,"R",4
237899,10,"R",114,"R",33,"R",43,"R",27,"R",7,"R",0,"R",4
237899,20,"R",47,"R",24,"R",18,"R",5,"R",0,"R",0,"R",0
237899,30,"R",40,"R",8,"R",20,"R",12,"R",0,"R",0,"R",0
237899,40,"R",27,"R",1,"R",5,"R",10,"R",7,"R",0,"R",4
237899,42,"R",27,"R",1,"R",5,"R",10,"R",7,"R",0,"R",4
237932, 0,"R",142,"R",25,"R",38,"R",51,"R",27,"R",1,"R",0
237932,10,"R",142,"R",25,"R",38,"R",51,"R",27,"R",1,"R",0
237932,20,"R",47,"R",25,"R",20,"R",2,"R",0,"R",0,"R",0
237932,30,"R",45,"R",0,"R",16,"R",29,"R",0,"R",0,"R",0
237932,40,"R",50,"R",0,"R",2,"R",20,"R",27,"R",1,"R",0
237932,42,"R",50,"R",0,"R",2,"R",20,"R",27,"R",1,"R",0
237950, 0,"R",78,"R",17,"R",17,"R",31,"R",2,"R",11,"R",0
237950,10,"R",78,"R",17,"R",17,"R",31,"R",2,"R",11,"R",0
237950,20,"R",31,"R",16,"R",13,"R",2,"R",0,"R",0,"R",0
237950,30,"R",26,"R",1,"R",2,"R",23,"R",0,"R",0,"R",0
237950,40,"R",21,"R",0,"R",2,"R",6,"R",2,"R",11,"R",0
237950,42,"R",21,"R",0,"R",2,"R",6,"R",2,"R",11,"R",0
237969, 0,"R",89,"R",13,"R",30,"R",39,"R",7,"R",0,"R",0
237969,10,"R",89,"R",13,"R",30,"R",39,"R",7,"R",0,"R",0
237969,20,"R",41,"R",12,"R",26,"R",3,"R",0,"R",0,"R",0
237969,30,"R",30,"R",0,"R",4,"R",26,"R",0,"R",0,"R",0
237969,40,"R",18,"R",1,"R",0,"R",10,"R",7,"R",0,"R",0
237969,41,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
237969,42,"R",17,"R",0,"R",0,"R",10,"R",7,"R",0,"R",0
237987, 0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
237987,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
237996, 0,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
237996,50,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
238014, 0,"R",55,"R",16,"R",5,"R",5,"R",29,"R",0,"R",0
238014,10,"R",55,"R",16,"R",5,"R",5,"R",29,"R",0,"R",0
238014,20,"R",15,"R",14,"R",1,"R",0,"R",0,"R",0,"R",0
238014,40,"R",40,"R",2,"R",4,"R",5,"R",29,"R",0,"R",0
238014,42,"R",40,"R",2,"R",4,"R",5,"R",29,"R",0,"R",0
238032, 0,"R",1847,"R",482,"R",499,"R",765,"R",76,"R",22,"R",3
238032,10,"R",1847,"R",482,"R",499,"R",765,"R",76,"R",22,"R",3
238032,20,"R",677,"R",380,"R",287,"R",7,"R",0,"R",0,"R",3
238032,30,"R",327,"R",23,"R",41,"R",263,"R",0,"R",0,"R",0
238032,40,"R",843,"R",79,"R",171,"R",495,"R",76,"R",22,"R",0
238032,42,"R",843,"R",79,"R",171,"R",495,"R",76,"R",22,"R",0
238078, 0,"R",76,"R",14,"R",24,"R",26,"R",10,"R",0,"R",2
238078,10,"R",76,"R",14,"R",24,"R",26,"R",10,"R",0,"R",2
238078,20,"R",34,"R",14,"R",19,"R",1,"R",0,"R",0,"R",0
238078,30,"R",28,"R",0,"R",2,"R",18,"R",8,"R",0,"R",0
238078,40,"R",14,"R",0,"R",3,"R",7,"R",2,"R",0,"R",2
238078,41,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0
238078,42,"R",12,"R",0,"R",1,"R",7,"R",2,"R",0,"R",2
238193, 0,"R",108,"R",39,"R",23,"R",46,"R",0,"R",0,"R",0
238193,10,"R",108,"R",39,"R",23,"R",46,"R",0,"R",0,"R",0
238193,20,"R",81,"R",39,"R",22,"R",20,"R",0,"R",0,"R",0
238193,30,"R",27,"R",0,"R",1,"R",26,"R",0,"R",0,"R",0
238263, 0,"R",469,"R",0,"R",0,"R",0,"R",469,"R",0,"R",0
238263,10,"R",469,"R",0,"R",0,"R",0,"R",469,"R",0,"R",0
238263,40,"R",469,"R",0,"R",0,"R",0,"R",469,"R",0,"R",0
238263,41,"R",469,"R",0,"R",0,"R",0,"R",469,"R",0,"R",0
238324, 0,"R",17,"R",0,"R",1,"R",8,"R",8,"R",0,"R",0
238324,10,"R",17,"R",0,"R",1,"R",8,"R",8,"R",0,"R",0
238324,40,"R",17,"R",0,"R",1,"R",8,"R",8,"R",0,"R",0
238324,42,"R",17,"R",0,"R",1,"R",8,"R",8,"R",0,"R",0
238333, 0,"R",115,"R",43,"R",37,"R",31,"R",2,"R",0,"R",2
238333,10,"R",115,"R",43,"R",37,"R",31,"R",2,"R",0,"R",2
238333,20,"R",77,"R",43,"R",34,"R",0,"R",0,"R",0,"R",0
238333,30,"R",17,"R",0,"R",0,"R",17,"R",0,"R",0,"R",0
238333,40,"R",21,"R",0,"R",3,"R",14,"R",2,"R",0,"R",2
238333,41,"R",11,"R",0,"R",3,"R",7,"R",1,"R",0,"R",0
238333,42,"R",10,"R",0,"R",0,"R",7,"R",1,"R",0,"R",2
238397, 0,"R",94,"R",0,"R",0,"R",0,"R",94,"R",0,"R",0
238397,10,"R",94,"R",0,"R",0,"R",0,"R",94,"R",0,"R",0
238397,40,"R",94,"R",0,"R",0,"R",0,"R",94,"R",0,"R",0
238397,42,"R",94,"R",0,"R",0,"R",0,"R",94,"R",0,"R",0
238430, 0,"R",107,"R",7,"R",20,"R",72,"R",5,"R",0,"R",3
238430,10,"R",107,"R",7,"R",20,"R",72,"R",5,"R",0,"R",3
238430,20,"R",45,"R",7,"R",16,"R",22,"R",0,"R",0,"R",0
238430,30,"R",24,"R",0,"R",2,"R",22,"R",0,"R",0,"R",0
238430,40,"R",38,"R",0,"R",2,"R",28,"R",5,"R",0,"R",3
238430,42,"R",38,"R",0,"R",2,"R",28,"R",5,"R",0,"R",3
238458, 0,"R",134,"R",15,"R",37,"R",50,"R",2,"R",30,"R",0
238458,10,"R",134,"R",15,"R",37,"R",50,"R",2,"R",30,"R",0
238458,20,"R",45,"R",15,"R",29,"R",1,"R",0,"R",0,"R",0
238458,30,"R",26,"R",0,"R",3,"R",23,"R",0,"R",0,"R",0
238458,40,"R",63,"R",0,"R",5,"R",26,"R",2,"R",30,"R",0
238458,41,"R",49,"R",0,"R",5,"R",23,"R",1,"R",20,"R",0
238458,42,"R",14,"R",0,"R",0,"R",3,"R",1,"R",10,"R",0
238476, 0,"R",156,"R",44,"R",54,"R",55,"R",3,"R",0,"R",0
238476,10,"R",156,"R",44,"R",54,"R",55,"R",3,"R",0,"R",0
238476,20,"R",89,"R",43,"R",46,"R",0,"R",0,"R",0,"R",0
238476,30,"R",19,"R",0,"R",0,"R",19,"R",0,"R",0,"R",0
238476,40,"R",48,"R",1,"R",8,"R",36,"R",3,"R",0,"R",0
238476,41,"R",42,"R",1,"R",6,"R",32,"R",3,"R",0,"R",0
238476,42,"R",6,"R",0,"R",2,"R",4,"R",0,"R",0,"R",0
238573, 0,"R",19,"R",2,"R",6,"R",10,"R",1,"R",0,"R",0
238573,10,"R",19,"R",2,"R",6,"R",10,"R",1,"R",0,"R",0
238573,40,"R",19,"R",2,"R",6,"R",10,"R",1,"R",0,"R",0
238573,41,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0
238573,42,"R",15,"R",0,"R",4,"R",10,"R",1,"R",0,"R",0
238616, 0,"R",195,"R",46,"R",45,"R",92,"R",12,"R",0,"R",0
238616,10,"R",195,"R",46,"R",45,"R",92,"R",12,"R",0,"R",0
238616,40,"R",195,"R",46,"R",45,"R",92,"R",12,"R",0,"R",0
238616,41,"R",183,"R",46,"R",45,"R",92,"R",0,"R",0,"R",0
238616,42,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
238661, 0,"R",158,"R",29,"R",44,"R",29,"R",8,"R",48,"R",0
238661,10,"R",158,"R",29,"R",44,"R",29,"R",8,"R",48,"R",0
238661,20,"R",62,"R",28,"R",34,"R",0,"R",0,"R",0,"R",0
238661,30,"R",29,"R",0,"R",8,"R",20,"R",1,"R",0,"R",0
238661,40,"R",67,"R",1,"R",2,"R",9,"R",7,"R",48,"R",0
238661,42,"R",60,"R",1,"R",2,"R",9,"R",0,"R",48,"R",0
238661,43,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
238722, 0,"R",306,"R",0,"R",0,"R",0,"R",306,"R",0,"R",0
238722,10,"R",306,"R",0,"R",0,"R",0,"R",306,"R",0,"R",0
238722,40,"R",306,"R",0,"R",0,"R",0,"R",306,"R",0,"R",0
238722,41,"R",306,"R",0,"R",0,"R",0,"R",306,"R",0,"R",0
238759, 0,"R",240,"R",0,"R",0,"R",0,"R",240,"R",0,"R",0
238759,10,"R",240,"R",0,"R",0,"R",0,"R",240,"R",0,"R",0
238759,40,"R",240,"R",0,"R",0,"R",0,"R",240,"R",0,"R",0
238759,42,"R",240,"R",0,"R",0,"R",0,"R",240,"R",0,"R",0
238892, 0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
238892,10,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
238892,40,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
238892,43,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
238980, 0,"R",57,"R",15,"R",23,"R",14,"R",5,"R",0,"R",0
238980,10,"R",57,"R",15,"R",23,"R",14,"R",5,"R",0,"R",0
238980,20,"R",36,"R",15,"R",21,"R",0,"R",0,"R",0,"R",0
